cascao_id,pac_id,pac_estado
299923,282554,programa-completo
299942,282571,programa-completo
299980,282609,programa-completo
300044,282662,programa-completo
300086,282702,programa-completo
300165,282779,caso-nuevo
300226,282836,solicitud-compatible
300264,282873,programa-activo
300306,282912,programa-completo
300345,282950,programa-completo
300416,283020,programa-activo
300440,283044,programa-completo
300481,283080,programa-activo
300520,283111,programa-completo
300858,283419,programa-completo
300884,283444,programa-activo
300941,283495,programa-completo
300965,283518,caso-nuevo
300973,283526,programa-completo
301030,283568,programa-completo
301068,283605,programa-completo
301115,283651,caso-nuevo
301120,283656,programa-completo
301186,283721,programa-completo
301209,283744,programa-completo
301287,283822,programa-completo
301330,283864,caso-nuevo
301381,283914,programa-completo
301441,283971,programa-completo
301474,284004,programa-completo
301499,284028,programa-completo
301518,284045,programa-activo
301861,284383,rechazado-mmgyd
301872,284394,caso-nuevo
301876,284398,programa-completo
301887,284409,caso-nuevo
301888,284410,programa-completo
301920,284442,programa-completo
301974,284495,programa-completo
302079,284598,programa-completo
302115,284634,programa-completo
302132,284651,programa-activo
302160,284679,programa-completo
302181,284700,programa-completo
302200,284719,programa-completo
302266,284784,programa-completo
302328,284845,programa-completo
302477,284992,programa-completo
302507,285022,rechazado-mmgyd
302534,285049,programa-completo
302841,285331,programa-completo
302847,285337,programa-completo
302856,285346,programa-completo
302867,285357,programa-completo
302891,285381,programa-completo
302936,285425,programa-completo
302995,285483,programa-completo
303020,285508,programa-completo
303049,285535,programa-completo
303077,285563,programa-completo
303119,285605,programa-completo
303211,285675,programa-completo
303301,285759,programa-completo
303336,285794,programa-completo
303362,285820,caso-nuevo
303432,285889,caso-nuevo
303442,285899,programa-completo
303461,285918,programa-completo
303489,285946,programa-completo
303730,286164,caso-nuevo
303732,286166,programa-completo
303733,286167,programa-completo
303734,286168,caso-nuevo
303895,286329,programa-completo
303903,286337,caso-nuevo
303934,286368,programa-completo
303980,286414,caso-nuevo
304056,286489,programa-completo
304174,286605,programa-completo
304205,286634,programa-completo
304229,286658,programa-completo
304278,286705,programa-completo
304304,286727,programa-completo
304339,286761,programa-completo
304368,286790,caso-nuevo
304391,286812,programa-activo
304417,286838,programa-completo
304440,286859,programa-completo
304492,286910,programa-activo
304502,286919,programa-completo
304510,286927,programa-completo
304518,286934,programa-activo
304525,286941,programa-completo
304535,286951,programa-completo
304542,286957,programa-completo
304785,287195,programa-completo
304796,287206,caso-nuevo
304800,287210,programa-completo
304815,287225,programa-completo
304866,287258,caso-nuevo
304874,287266,programa-activo
304909,287300,programa-completo
304941,287332,programa-completo
304956,287347,programa-activo
304979,287369,programa-completo
304995,287385,programa-completo
305091,287477,programa-completo
305123,287509,programa-completo
305165,287551,programa-completo
305208,287594,programa-completo
305255,287640,programa-completo
305294,287679,programa-completo
305326,287711,programa-completo
305360,287745,programa-completo
305394,287779,programa-completo
305419,287803,programa-completo
305438,287822,programa-completo
305462,287846,programa-completo
305477,287861,programa-completo
305494,287877,programa-completo
305530,287900,programa-activo
305857,288219,programa-completo
305868,288230,programa-completo
305942,288302,programa-completo
305995,288354,rechazado-mmgyd
306097,288453,programa-completo
306136,288488,programa-completo
306166,288518,programa-completo
306193,288545,programa-completo
306237,288588,programa-completo
306258,288609,programa-completo
306299,288649,programa-completo
306417,288763,programa-completo
306474,288819,programa-completo
306499,288842,programa-completo
306521,288863,programa-completo
306543,288885,programa-completo
306563,288905,programa-completo
306915,289251,programa-activo
306924,289260,programa-activo
306955,289291,programa-completo
306980,289315,caso-nuevo
306999,289333,programa-completo
307017,289351,programa-completo
307046,289379,programa-activo
307078,289410,programa-completo
307108,289440,caso-nuevo
307112,289444,programa-completo
307144,289476,programa-completo
307176,289507,programa-activo
307215,289545,caso-nuevo
307217,289547,programa-completo
307248,289578,programa-completo
307280,289608,programa-completo
307319,289644,programa-completo
307335,289660,caso-nuevo
307358,289683,programa-completo
307436,289760,programa-completo
307780,290071,programa-activo
307785,290076,programa-completo
307814,290105,programa-completo
307865,290154,programa-completo
307924,290210,caso-nuevo
307940,290225,programa-completo
308044,290322,programa-completo
308069,290347,programa-completo
308101,290379,programa-activo
308157,290434,programa-completo
308200,290472,programa-completo
308272,290541,programa-completo
308290,290558,programa-completo
308299,290567,programa-completo
308319,290585,programa-completo
308503,290762,programa-completo
308515,290773,caso-nuevo
308521,290779,caso-nuevo
308526,290784,caso-nuevo
308532,290790,rechazado-mmgyd
308672,290929,programa-activo
308677,290934,programa-completo
308690,290947,programa-completo
308712,290969,programa-completo
308742,290999,programa-completo
308771,291028,programa-completo
308821,291076,programa-completo
308852,291107,caso-nuevo
308878,291130,programa-completo
308899,291151,programa-completo
308940,291192,programa-completo
308966,291217,caso-nuevo
308970,291221,programa-completo
308999,291247,programa-completo
309033,291276,caso-nuevo
309060,291302,programa-completo
309164,291398,caso-nuevo
309166,291400,programa-completo
309217,291444,programa-completo
338979,296624,caso-nuevo
340955,298454,programa-activo
399081,300310,caso-nuevo
399099,300328,caso-nuevo
399103,300332,caso-nuevo
399110,300339,caso-nuevo
399117,300346,caso-nuevo
399628,300827,programa-activo
400265,301328,programa-activo
400436,301488,programa-activo
400620,301656,caso-nuevo
400634,301669,caso-nuevo
400999,302020,programa-activo
401056,302068,programa-activo
401073,302082,caso-nuevo
401092,302101,caso-nuevo
401106,302115,programa-activo
401157,302163,programa-activo
401185,302191,programa-activo
401231,302236,programa-activo
401307,302309,programa-activo
401443,302441,caso-nuevo
401446,302444,caso-nuevo
401449,302447,caso-nuevo
401450,302448,programa-activo
401492,302490,programa-activo
401523,302513,caso-nuevo
401652,302637,caso-nuevo
401657,302642,caso-nuevo
401705,302686,programa-activo
401891,302810,programa-activo
401899,302818,programa-activo
401913,302832,programa-activo
402296,303149,programa-activo
402637,303486,caso-nuevo
402860,303681,programa-activo
403017,303830,caso-nuevo
403039,303852,programa-activo
403596,304380,programa-activo
403888,304643,programa-activo
404230,304927,programa-activo
404477,305165,programa-activo
404710,305391,programa-activo
404731,305412,caso-nuevo
404780,305461,caso-nuevo
404785,305466,programa-activo
405046,305729,programa-activo
405390,306051,caso-nuevo
405666,306314,caso-nuevo
405694,306339,programa-activo
405938,306558,caso-nuevo
407934,306893,caso-nuevo
409472,308306,programa-activo
409490,308321,programa-activo
409744,308565,caso-nuevo
409863,308668,caso-nuevo
409912,308717,programa-activo
409947,308751,programa-activo
409983,308780,caso-nuevo
410004,308794,caso-nuevo
410146,308930,caso-nuevo
410163,308944,programa-activo
410419,309192,programa-activo
410434,309206,programa-activo
410586,309356,programa-activo
410618,309386,caso-nuevo
410810,309563,programa-activo
410861,309609,programa-activo
410908,309652,programa-activo
411162,309888,rechazado-mmgyd
411178,309904,programa-activo
411189,309915,programa-activo
411201,309927,caso-nuevo
411224,309949,programa-activo
411247,309962,programa-activo
411287,310001,programa-activo
411326,310039,programa-activo
411368,310081,programa-activo
411416,310130,programa-activo
411458,310170,programa-activo
411514,310225,programa-activo
411605,310310,programa-activo
411718,310403,programa-activo
411773,310452,programa-activo
411796,310474,programa-activo
412416,311011,programa-activo
412566,311041,programa-activo
412588,311056,programa-activo
412602,311068,caso-nuevo
412638,311101,programa-activo
412687,311147,programa-activo
412714,311172,programa-activo
412747,311205,programa-activo
412763,311220,programa-activo
412773,311230,programa-activo
413010,311445,programa-activo
413040,311474,programa-activo
413082,311514,programa-activo
413157,311587,programa-activo
413266,311695,programa-activo
413307,311738,programa-activo
413354,311782,programa-activo
413375,311802,caso-nuevo
413402,311828,programa-activo
413418,311841,programa-activo
413431,311854,programa-activo
413597,312006,caso-nuevo
413598,312007,programa-activo
413607,312016,caso-nuevo
413616,312025,programa-activo
413624,312033,caso-nuevo
413654,312064,programa-activo
413661,312071,programa-activo
413666,312076,programa-activo
413702,312111,programa-activo
413846,312245,programa-activo
413942,312336,caso-nuevo
414019,312407,programa-activo
414078,312463,programa-activo
414142,312523,programa-activo
414201,312579,programa-activo
414229,312603,programa-activo
414250,312622,programa-activo
414526,312864,programa-activo
414565,312901,programa-activo
414634,312969,programa-activo
414674,313007,programa-activo
414766,313095,programa-activo
414889,313201,programa-activo
414931,313238,programa-activo
414975,313280,programa-activo
414994,313298,programa-activo
415010,313315,caso-nuevo
415019,313322,programa-activo
415026,313327,programa-activo
415033,313333,programa-activo
415036,313337,programa-activo
415042,313342,programa-activo
415071,313368,programa-activo
415091,313387,caso-nuevo
415092,313388,programa-activo
415107,313403,programa-activo
415120,313416,caso-nuevo
415121,313417,caso-nuevo
415202,313499,programa-activo
415203,313500,programa-activo
415207,313503,programa-activo
415211,313507,programa-activo
415216,313512,programa-activo
415224,313520,programa-activo
415239,313534,programa-activo
415257,313551,programa-activo
415273,313568,programa-activo
415308,313604,programa-activo
415341,313638,programa-activo
415357,313654,programa-activo
415389,313685,programa-activo
415413,313707,programa-activo
415436,313729,programa-activo
415459,313751,programa-activo
415476,313769,programa-activo
415926,314191,programa-activo
415930,314195,programa-activo
415932,314197,caso-nuevo
415934,314199,programa-activo
415945,314209,programa-activo
415984,314247,programa-activo
416077,314336,programa-activo
416137,314391,programa-activo
416195,314447,programa-activo
416285,314506,programa-activo
416333,314549,programa-activo
416362,314577,programa-activo
416384,314597,programa-activo
416397,314610,revision-pendiente
416407,314619,programa-activo
416423,314632,programa-activo
416431,314639,programa-activo
416756,314951,programa-activo
416775,314970,programa-activo
416795,314991,programa-activo
416812,315008,revision-pendiente
416834,315030,programa-activo
416856,315050,programa-activo
416922,315109,programa-activo
416941,315126,caso-nuevo
416997,315180,caso-nuevo
417005,315188,programa-activo
417023,315206,programa-activo
417165,315339,programa-activo
417402,315414,programa-activo
417411,315423,programa-activo
417645,315638,caso-nuevo
417665,315657,programa-activo
417695,315687,programa-activo
417750,315740,programa-activo
417814,315794,programa-activo
417862,315839,programa-activo
418025,315906,programa-activo
418072,315957,programa-activo
418121,316004,programa-activo
418163,316040,caso-nuevo
418167,316044,programa-activo
418197,316076,caso-nuevo
418201,316079,caso-nuevo
418203,316081,programa-activo
418215,316093,programa-activo
418237,316113,programa-activo
418469,316341,programa-activo
418528,316396,programa-activo
418578,316443,programa-activo
418632,316494,programa-activo
418684,316544,programa-activo
418724,316584,programa-activo
418756,316614,programa-activo
418781,316636,programa-activo
418817,316671,programa-activo
418844,316699,programa-activo
418849,316704,programa-activo
418865,316720,programa-activo
418873,316728,programa-activo
418885,316740,programa-activo
418897,316752,programa-activo
418906,316761,rechazado-mmgyd
418911,316766,programa-activo
418919,316773,programa-activo
418928,316781,programa-activo
418931,316784,caso-nuevo
418932,316785,programa-activo
418936,316789,programa-activo
418945,316798,caso-nuevo
418953,316806,programa-activo
418957,316810,programa-activo
418959,316812,programa-activo
418987,316840,programa-activo
418996,316849,programa-activo
419064,316916,programa-activo
419092,316944,programa-activo
419119,316970,programa-activo
419139,316990,programa-activo
419166,317017,programa-activo
419188,317040,programa-activo
419212,317064,programa-activo
419241,317092,programa-activo
419264,317113,programa-activo
419323,317137,programa-activo
419354,317164,programa-activo
419738,317522,programa-activo
419742,317526,programa-activo
419745,317529,programa-activo
419772,317554,programa-activo
419783,317564,programa-activo
419815,317595,caso-nuevo
419896,317662,programa-activo
419930,317695,programa-activo
419969,317734,programa-activo
420004,317771,programa-activo
420030,317798,programa-activo
420072,317841,programa-activo
420111,317878,caso-nuevo
420116,317883,programa-activo
420131,317899,programa-activo
420158,317927,caso-nuevo
420793,318537,programa-activo
420857,318596,programa-activo
420898,318634,programa-activo
420995,318716,programa-activo
421089,318790,programa-activo
421131,318827,programa-activo
421417,319075,programa-activo
422492,320109,caso-nuevo
422549,320165,caso-nuevo
422555,320171,programa-activo
422618,320234,caso-nuevo
422632,320248,programa-activo
422677,320289,programa-activo
422721,320334,programa-activo
422732,320345,programa-activo
422744,320355,programa-activo
422760,320361,programa-activo
423071,320375,programa-activo
423084,320388,programa-activo
423409,320697,programa-activo
423444,320733,programa-activo
423469,320755,programa-activo
423530,320806,caso-nuevo
423532,320808,caso-nuevo
423580,320854,caso-nuevo
424102,321351,programa-activo
424150,321398,caso-nuevo
424207,321453,programa-activo
424347,321581,programa-activo
424410,321636,caso-nuevo
424424,321648,caso-nuevo
424449,321668,caso-nuevo
424511,321713,programa-activo
424542,321743,caso-nuevo
427610,323400,caso-nuevo
427631,323419,programa-activo
427890,323641,programa-activo
427905,323656,programa-activo
428120,323862,caso-nuevo
428189,323927,programa-activo
428277,324007,caso-nuevo
428279,324009,caso-nuevo
429443,325114,caso-nuevo
429632,325284,programa-activo
429879,325519,programa-activo
429897,325537,programa-activo
429986,325619,programa-activo
430179,325804,programa-activo
430326,325942,programa-activo
957643,411676,revision
962605,416408,revision
970667,424368,caso-nuevo
972880,426527,caso-nuevo
978244,431829,revision
984985,438445,revision
985154,438609,revision
988400,441768,caso-nuevo
991486,444743,revision
992500,445601,caso-nuevo
995999,448960,caso-nuevo
996007,448967,caso-nuevo
998776,451651,caso-nuevo
1007320,456069,revision
1007542,456220,caso-nuevo
1007695,456313,revision
1012359,458632,caso-nuevo
